fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
6.925171012994926,0.5916146291824425,0.14031222490534512,2.2236098884682005,0.08042536403356224,15.220487639414749,59.77951236058525,0.9959213857100173,3.3695316626419825,0.535590247211705,9.822048763941476,5.0,0
7.73639365797363,0.532773331559456,0.17102222370045322,2.0625650789427277,0.07997917473832716,19.374349210572724,27.0,0.9964985803104492,3.33143872893391,0.6774869842114545,10.324088894801813,5.374349210572723,0
10.413945465982406,0.4614446884534649,0.428542776082729,2.8856784701034113,0.10057787538138599,27.28517705155117,55.0,0.9984537699694891,3.2142713880413645,0.7656784701034113,10.942839235051705,5.0,0
7.22180607753643,0.48270009663642227,0.1509966713225182,1.9815161602052975,0.07878193922463571,9.815161602052974,16.184838397947026,0.9945996164501145,3.3893355524516546,0.5807580801026487,11.64787071835762,6.0,0
6.431091614176916,0.7367610320322739,0.01906787115300599,2.834454192911542,0.07164247741588113,26.0,51.940412902646855,0.9938358820649619,3.502253677344091,0.6071504516823772,11.517876129205943,6.0,0
8.148282707458065,0.5543923387743294,0.334610304760068,2.181307795914431,0.08510898299286929,4.208718639429542,22.0,0.997690026435344,3.3225231183657726,0.5997820340142614,9.864795251686248,5.0,0
7.047261546129936,0.5265415411454776,0.19633847879235572,2.1,0.07428800199378333,3.7636922693503205,9.0,0.9961590154363771,3.3452738453870063,0.5470892319194904,10.452738453870065,4.7636922693503205,0
9.309360548368803,0.5928938766170193,0.4550625894964636,2.6812789032623936,0.24783320030922643,12.476598629077992,37.47659862907799,0.9989625578065248,3.222425849198579,0.6318721096737606,9.6476598629078,5.0,0
10.082518324552495,0.38,0.44866136873401774,2.168031787595894,0.10377322737468035,6.0,10.0,0.9965039364248082,3.1222677262531966,0.6341259162276248,11.822677262531965,7.0,0
6.900173627968358,0.5916934343117886,0.043326098834651744,2.0333478023306966,0.06333347802330697,29.66695604661393,43.66652197669303,0.9944964959324978,3.390004340699209,0.743295713940189,10.800217034960449,6.0,0
8.343925991373279,0.7025836123755116,0.2,2.3679577093561592,0.0759198942733904,9.919894273390398,38.0801057266096,0.9974581427309229,3.3236179735236324,0.638397885467808,9.39198942733904,5.0,0
6.555816629519804,0.5155816629519805,0.11092835933613682,2.665100222881173,0.06734899777118827,12.558166295198046,26.441833704801954,0.9932795530807347,3.369071640663863,0.6625616183757459,12.632550111440587,6.5581662951980455,0
9.103959889921896,0.44410902476757347,0.4998020055039052,2.385643269121106,0.09022773626874946,37.01979944960948,141.8366332416016,0.9976366332416016,3.2118316620800793,0.5614356730878894,9.4,5.0,0
10.907770474470059,0.2784459051059883,0.6412635992774245,2.4854393321290407,0.08297095043834128,9.815540948940116,24.631081897880232,0.9968856353883429,3.1892229525529943,0.6376688576589825,11.836891810211977,5.184459051059884,0
8.335870891515233,0.767403573218867,0.022022939491582037,1.2606881847474611,0.07323670318653126,36.0,47.59541210168359,0.9952040458789831,3.2667570032222075,0.5779770605084179,9.961835159326563,5.0,0
7.545317177182409,0.8163897004537857,0.07359515315472265,2.1226585885912046,0.1201842836344053,6.613292942956022,23.0,0.9971347434083835,3.4505438348314343,0.7698791876836332,10.083987882886806,6.613292942956022,0
7.240920164496318,0.5725575102810199,0.06432205757371134,2.3204600822481587,0.08135805143934279,16.0,36.051150205620395,0.9957197943207677,3.376419485606572,0.598976995887592,10.32046008224816,6.0,0
7.582868526792172,0.5889227704325184,0.21204413118141804,1.9806619677212707,0.077,11.602206559070902,65.0,0.9968591173763717,3.3894483602322745,0.5378455408650369,9.23977934409291,5.0,0
8.05585372355735,0.519297553173118,0.1842146809612923,1.7511707447114702,0.14777953196143453,6.488292552885299,16.488292552885298,0.9973115075004317,3.2190634042308237,0.619531702115412,9.45117074471147,6.0,0
7.19331771398653,0.5655011714510102,0.2510023429020205,3.5434348590875544,0.09514917998429283,12.0,70.44988285489897,0.9961221834574645,3.189510543059092,0.6661694000523573,10.130070287060615,5.516705715033675,0
8.032051129717871,0.5525823849395439,0.22727102092342227,2.2913920502015204,0.0820860794979848,11.38278410040304,49.61721589959696,0.9970468863598387,3.327271020923422,0.5946886359838783,10.123443179919391,5.617215899596959,0
9.764341356771698,0.7042346827805431,0.3206975929684903,2.728682713543398,0.09576938731122173,11.839146608070752,87.67829321614151,0.9984489943114648,3.2873450766279717,0.656782932161415,10.293024070315097,4.839146608070752,0
7.545326692420504,0.46384119536430923,0.27290653384841007,2.2453266924205044,0.088875183167722,14.0,25.145326692420504,0.9940950835047824,3.3311075299853345,0.6517990038630757,12.0,6.0,0
7.357405766915786,0.7261963161940885,0.24034180462688245,1.9505696743781373,0.07950569674378137,9.517090231344122,62.50569674378137,0.9967572655629849,3.403689748930284,0.5294303256218625,9.552848371890688,4.9886065124372525,0
8.656571008130411,0.6097998528456442,0.15379585830434458,1.9875917166086892,0.09957304740999925,12.937958583043446,49.0,0.9962031020708478,3.1542695259000078,0.5668979291521722,10.93175444134779,5.062041416956554,0
11.86404011099012,0.39565424935314014,0.5457306592673254,2.149808975214537,0.07128462271551163,5.0,19.0,0.9986569245431024,3.1121346703663373,0.6164422160561045,10.842693407326747,5.9288443211220905,0
8.775571944451064,0.5529546339870839,0.2955680490193742,2.3426134150322904,0.0811477316993542,23.426134150322902,144.0,0.99727880962909,3.282784024509687,0.5713067075161452,9.442613415032291,5.0,0
9.073592630044873,0.5004810639294068,0.3152814739910257,2.290583417600961,0.07177379732623397,24.566018424887822,56.56601842488782,0.997607574205157,3.236417604764583,1.0605527131725965,10.430194472533653,6.0,0
7.090292758897737,0.6102426810275565,0.21609832435777715,1.9121966487155542,0.08290292758897738,7.878033512844457,61.756067025688914,0.997010976983844,3.449259437449785,0.6287865948622171,9.409769838439988,5.878033512844457,0
7.957873675660074,0.6169448410792089,0.20326378973019782,2.2,0.09874764221641905,11.442126324339927,73.67362102698021,0.9967144955664637,3.133681051349011,0.6076850529735971,9.2,4.4421263243399265,0
6.24825077551418,0.464825077551418,0.16316447346882454,1.61608359183806,0.07263811918364364,7.0,11.0,0.9943050863020453,3.603566563264776,0.541608359183806,11.395979102040485,5.04020897959515,0
6.819477939359972,0.6712173712099982,0.1490261030320014,1.809738969679986,0.11595481636720295,12.95130515160007,20.0,0.9954029216909039,3.413669669708009,0.6636696697080092,11.241566181920085,5.95130515160007,0
5.927409990214963,0.6711793083697334,0.02,1.8490038423903705,0.08650996157609629,21.294023054342222,94.0,0.9946979433617334,3.5409800768478075,0.5209800768478074,9.970597694565777,5.098007684780741,0
5.892538309297801,0.6755934138429619,0.029253830929780095,1.8220329307851908,0.0865152755227258,21.088131723140762,94.0,0.9945084020194631,3.5254582656817743,0.522643951694223,9.97796706921481,5.044065861570381,0
7.2,0.3996442960533664,0.2866501669399628,2.0185276850333542,0.06237055370066708,15.0,28.18527685033354,0.9944276430300097,3.252233222040025,0.7077667779599752,11.448221480266833,6.8147231496664595,0
6.683491955623329,0.4703651144224182,0.14257138003049794,2.229364944529161,0.07217459778116644,29.458729889058322,44.45872988905832,0.995353317187949,3.3249524133130013,0.7153175277354195,10.162381033282504,5.541270110941678,0
10.056955110145944,0.2277213909286286,0.4231641727858858,1.6708855637145144,0.06841771127429029,6.0,10.0,0.9959736676077728,3.219367165442823,0.6296198946001601,10.781014963284685,7.0,0
9.422505231487262,0.5881765936820532,0.4358973357846198,2.295441484205133,0.071136755473846,21.0,67.90882968410266,0.9991179467156923,3.4504271168307796,0.6268090389435932,9.4863244526154,5.0,0
7.272985444922799,0.58905218326158,0.17405679788301592,2.3567767118764795,0.0775677671187648,15.054029110154401,60.0540291101544,0.9963443407872982,3.308919417796912,0.543241746609264,9.772985444922801,5.0,0
7.284216537665038,0.7210598451980457,0.06895157636552668,1.7947007740097713,0.08942279592286105,9.684330753300761,45.15783462334962,0.9953748835190269,3.2526267698679696,0.5015783462334962,10.11566924669924,5.157834623349619,0
7.92966124821571,0.25339024678827676,0.37669512339413835,1.7593224964314185,0.0670509492149121,6.7033875178429065,15.0,0.9948825447318003,3.314067750356858,0.7525420028548652,11.751693758921453,6.7033875178429065,0
8.569468777203822,0.34424531416245574,0.4046312518135881,4.692281246977354,0.05801031367883225,3.0,9.077187530226468,0.9973035843450758,3.3715093716750886,0.6584562493954706,11.64631251813588,7.0,0
7.0,0.6773550817051425,0.0033977414643811456,1.9339774146438113,0.09356361365699017,9.0,22.16988707321906,0.9962196938488259,3.3620853195184774,0.611892095125334,9.649033878034283,5.169887073219058,0
6.1873055586245025,0.416036114486953,0.2238083324126492,1.8634722068774863,0.07711138910371519,21.253888827509947,56.25388882750995,0.99633,3.5073055586245028,0.6469694330893399,9.63963885513047,5.8730555862450275,0
10.217820284173264,0.9454819623521792,0.43616418896494735,2.7753432441402106,0.07913701354490738,21.123283779298948,84.0,0.9983397310869114,3.092053782617726,0.5860268913088631,10.038358110350526,4.876716220701053,0
8.796287662266852,0.2288979546198041,0.41370068179339864,2.5778425329986008,0.06877725973601119,10.0,19.96287662266853,0.9950844081815208,3.3529582142467693,0.744443149340028,11.951856168866573,7.0,0
7.10498306900792,0.5504983069007919,0.04179406522387805,1.9016610230026398,0.0662126269824406,7.0,11.0,0.995283189003784,3.489335590798944,0.570166102300264,11.324584744249341,5.7541525575065995,0
7.671627943305829,0.5535813971652915,0.177767425512377,2.1283720566941713,0.07493953688182059,7.0,28.0,0.9966148838299175,3.312232574487623,0.5320930141735428,9.592558085041256,5.358139716529145,0
7.804197866646271,0.56,0.1904197866646271,2.113643066600381,0.08096851600015297,14.989505333384322,104.98950533338433,0.9962146925332619,3.329475266669216,0.5408395733292543,9.498950533338432,5.0,0
6.979019974247741,0.5316079896990965,0.09207829527941039,2.4578428755373274,0.06563137150214932,8.0,45.368628497850686,0.9934841565905588,3.285274567381788,0.5257842875537327,11.863137150214932,6.0,0
6.8795922668188005,0.47219340983455443,0.10438787337517015,2.3948980667047,0.04927537795321883,6.0,12.0,0.9936405080859174,3.3132650265677794,0.6428572933865802,11.369388400228202,5.948980667047001,0
8.457443444966884,0.5328511311006623,0.21857443444966884,2.028511311006623,0.09586585990403965,7.0,27.142556555033117,0.9966572330334901,3.2114045244026492,0.5585744344496689,10.12872172248344,5.857443444966885,0
6.161786052516743,0.7057320921224886,0.13089302625837154,4.144651312918577,0.0672107920788509,13.0,27.0,0.9952264373654353,3.5514641842449772,0.5617860525167431,11.9,5.617860525167431,0
7.088312262297649,0.47460095737635266,0.3018927213129417,1.910946360656471,0.08867902295076469,14.445268196717645,66.1094636065647,0.9966211513442671,3.313283908196941,0.5455473180328236,9.2,5.0,0
7.7,0.5576972581433379,0.1892538713355767,1.9769725814333785,0.07492324193811126,9.0,39.0,0.9985042669421837,3.470021451954464,0.6092538713355766,9.33837903094437,5.076758061888738,0
7.301256233088387,0.6689531390930106,0.02096311203443031,2.2071186541675285,0.07213399819609465,30.987437669116126,91.99162511274409,0.995669128627109,3.319288134583247,0.6795393812009247,11.058431364184392,5.995812556372043,0
11.7954787994437,0.5274955534353218,0.546026163254524,2.6670434333796917,0.08598869699860925,10.0,41.0,0.9999273050659249,3.1565913133240615,0.6464782833101541,10.269304033657843,6.0,0
7.022362434878708,0.6556727806720575,0.023581804831985645,1.9358180483198564,0.06780542918077273,26.358180483198566,42.358180483198566,0.9952087806300468,3.4079090241599284,0.7555275130242584,10.9,6.0,0
9.935684476000155,0.8220330772501068,0.26929465719995344,3.0713689520003107,0.10048132309000427,11.410788809999612,86.82157761999922,0.9997512020176011,3.360165902300066,0.6482157761999923,10.807053428000467,4.4107888099996115,0
6.902071184793593,0.5881359336857659,0.17427508532224228,1.9468932228096099,0.07408284739174374,9.510355923967968,23.0,0.9959193203315712,3.456553388595195,0.6051035592396796,10.351035592396798,5.0,0
8.376835499111866,0.7286025398697402,0.04169113998815821,2.150734199644746,0.08681620200828925,25.584556999407912,97.24632900177627,0.9968355089781409,3.355845569994079,0.5341544300059209,10.04154430005921,5.0,0
7.795198991031022,0.43864181614416,0.6882375280260045,1.9096020179379554,0.4549500980934769,21.975994955155112,67.02400504484488,0.9973543904147947,3.129759949551551,1.2598357623302934,9.395198991031023,5.0,0
7.437206051813178,0.6670131730569686,0.3039651979274134,1.7664628393782538,0.19035560290150227,11.335371606217462,65.33537160621746,0.9968082267025907,3.3588993326425705,0.7778692476683028,9.266462839378255,5.0,0
7.582291774460271,0.32124987064767474,0.402291774460271,2.123957578778103,0.05465623383095935,6.1770822553972895,24.17708225539729,0.996296458354892,3.404583548920542,0.7527087429490298,11.634376616904065,5.8229177446027105,0
10.559054513460822,0.26066907971128744,0.4505114986214243,1.9377938647419164,0.07591733391988495,6.0,22.0,0.9976984241891014,3.2060630324359454,1.0116145662504663,10.839369675640548,6.901575810898631,0
7.23462365288852,0.5475739240693638,0.2678360216944675,2.587016130166805,0.08361048390500415,12.04327956611065,78.12983869833195,0.996420774191733,3.3835080650834026,0.7026424737611894,10.935080650834024,5.04327956611065,0
6.919871945008433,0.59403841649747,0.028044819247048408,2.0400640274957835,0.14953533222925874,11.599359725042167,44.59935972504216,0.9961750651985616,3.3741024439932534,0.5799679862521083,9.800640274957836,6.0,0
7.044209344187058,0.5629120245738625,0.03442093441870575,2.235671857881699,0.07671343715763397,9.0,25.271343715763397,0.9962884186883741,3.346280622945804,0.5410059398965622,9.55426874315268,5.728656284236603,0
5.851482106818517,0.3326954385100824,0.12353094757580228,1.6630727486532235,0.047369272513467765,25.053908770201648,60.0,0.9928141770328459,3.6085445144528263,0.7373854502693553,13.400808887794376,6.0,0
9.303426435252993,0.43290354071904247,0.5082055861151795,1.9606852870505984,0.11699009452496736,6.0,25.606852870505985,0.997803426435253,3.2153832416544614,0.5493147129494015,9.460685287050598,5.393147129494015,0
11.218461996948362,0.3947384798779345,0.549476959755869,2.7236923993896722,0.09523692399389673,21.947695975586893,101.0,1.0001331693591455,3.13,0.5147384798779345,9.618461996948362,5.0,0
7.922427463227661,0.2635751939351595,0.43096965670965426,1.7872691038688822,0.06690303432903458,22.0,49.80606865806915,0.9946329683281283,3.3722427463227658,0.6232717610317019,11.86121373161383,6.0,0
8.46725887132594,0.44759664386273257,0.3455486105210298,5.43016395900119,0.07620968362558417,24.820968362558418,42.0,0.9954432253099532,3.272225694739485,0.7341936725116832,12.403065198814257,6.820968362558416,0
6.879751404529649,0.6877084970905015,0.06669606731698396,2.885966291288434,0.07478508427177892,14.202485954703514,39.0,0.995331367275087,3.3784723313936675,0.5320248595470352,10.860745786411055,5.797514045296486,0
8.838772902591888,0.38355091610367553,0.3742036644147021,1.461227097408112,0.05109399228595693,25.322454194816224,50.322454194816224,0.9947090600771404,3.2580417550669205,0.7945300385702153,11.190208775334602,6.0,0
11.007764011613071,0.4528157325591286,0.5675086201576763,2.3812284496058096,0.09559558178350622,6.906142248029046,20.0,0.9976886681085021,3.1829779089175307,0.601100753878112,11.382850213189833,5.546928875985477,0
8.324910127133233,0.45275808855800914,0.37870056992327755,2.2,0.1034519772030689,9.475089872866768,42.0,0.9978873651906999,3.3689676457679636,0.6409964050853293,10.024910127133232,5.0,0
9.838782858171939,0.33457039985592874,0.40318617177845884,1.4,0.06452625138946637,3.0,7.077565716343876,0.9947007756571634,3.1876730285096837,0.546897371346245,11.43102628653755,6.922434283656124,0
